"chromosome" "chr_num" "start_pos" "end_pos" "start_MB" "outlier_MDS1" "outlier_MDS2" "outlier_MDS3" "outlier_MDS4" "outlier_MDS5" "PCA_outlier" "PCAwindowID" "thisChromRow" "PCAwindowID_plot"
"926" "NC_044054.1" 7 26854569 27037813 26.85 FALSE FALSE FALSE FALSE FALSE FALSE NA 137 NA
"927" "NC_044054.1" 7 27037814 27222218 27.04 FALSE FALSE FALSE FALSE FALSE FALSE NA 138 NA
"928" "NC_044054.1" 7 27222219 27400759 27.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 139 NA
"929" "NC_044054.1" 7 27400760 27615627 27.4 FALSE FALSE FALSE FALSE FALSE FALSE NA 140 NA
"930" "NC_044054.1" 7 27615628 27803395 27.62 FALSE FALSE FALSE FALSE FALSE FALSE NA 141 NA
"931" "NC_044054.1" 7 27803396 28083886 27.8 FALSE FALSE FALSE FALSE FALSE FALSE NA 142 NA
"932" "NC_044054.1" 7 28083887 28275567 28.08 FALSE FALSE FALSE FALSE FALSE FALSE NA 143 NA
"933" "NC_044054.1" 7 28275568 28447517 28.28 FALSE FALSE FALSE FALSE FALSE FALSE NA 144 NA
"934" "NC_044054.1" 7 28447518 28914929 28.45 FALSE FALSE FALSE FALSE FALSE FALSE NA 145 NA
"935" "NC_044054.1" 7 28914930 29100839 28.91 FALSE FALSE FALSE FALSE FALSE FALSE NA 146 NA
"936" "NC_044054.1" 7 29100840 29343414 29.1 FALSE FALSE FALSE FALSE FALSE FALSE NA 147 NA
"937" "NC_044054.1" 7 29343415 29548959 29.34 FALSE FALSE FALSE FALSE FALSE FALSE NA 148 NA
"938" "NC_044054.1" 7 29548960 29727436 29.55 FALSE FALSE FALSE FALSE FALSE FALSE NA 149 NA
"939" "NC_044054.1" 7 29727437 29902305 29.73 FALSE FALSE FALSE FALSE FALSE FALSE NA 150 NA
"940" "NC_044054.1" 7 29902306 30082338 29.9 FALSE FALSE FALSE FALSE FALSE FALSE NA 151 NA
"941" "NC_044054.1" 7 30082339 30260935 30.08 FALSE FALSE FALSE FALSE FALSE FALSE NA 152 NA
"942" "NC_044054.1" 7 30260936 30402122 30.26 FALSE FALSE FALSE FALSE FALSE FALSE NA 153 NA
"943" "NC_044054.1" 7 30402123 30584749 30.4 FALSE FALSE FALSE FALSE FALSE FALSE NA 154 NA
"944" "NC_044054.1" 7 30584750 30879945 30.58 FALSE FALSE FALSE FALSE FALSE FALSE NA 155 NA
"945" "NC_044054.1" 7 30879946 31035591 30.88 FALSE FALSE FALSE FALSE FALSE FALSE NA 156 NA
"946" "NC_044054.1" 7 31035592 31195113 31.04 FALSE FALSE FALSE FALSE FALSE FALSE NA 157 NA
"947" "NC_044054.1" 7 31195114 31403059 31.2 FALSE FALSE FALSE FALSE FALSE FALSE NA 158 NA
"948" "NC_044054.1" 7 31403060 31578388 31.4 FALSE FALSE FALSE FALSE FALSE FALSE NA 159 NA
"949" "NC_044054.1" 7 31578389 31733267 31.58 FALSE FALSE FALSE FALSE FALSE FALSE NA 160 NA
"950" "NC_044054.1" 7 31733268 31919299 31.73 FALSE FALSE FALSE FALSE FALSE FALSE NA 161 NA
"951" "NC_044054.1" 7 31919300 32113179 31.92 FALSE FALSE FALSE FALSE FALSE FALSE NA 162 NA
"952" "NC_044054.1" 7 32113180 32302298 32.11 FALSE FALSE FALSE FALSE FALSE FALSE NA 163 NA
"953" "NC_044054.1" 7 32302299 32561515 32.3 FALSE FALSE FALSE FALSE FALSE FALSE NA 164 NA
"954" "NC_044054.1" 7 32561516 32794992 32.56 FALSE FALSE FALSE FALSE FALSE FALSE NA 165 NA
"955" "NC_044054.1" 7 32794993 33006951 32.79 TRUE TRUE FALSE FALSE FALSE TRUE 68 166 NA
"956" "NC_044054.1" 7 33006952 33251396 33.01 FALSE TRUE FALSE FALSE FALSE TRUE 68 167 68
"957" "NC_044054.1" 7 33251397 33466145 33.25 FALSE TRUE FALSE FALSE FALSE TRUE 68 168 NA
"958" "NC_044054.1" 7 33466146 33759022 33.47 FALSE FALSE FALSE TRUE FALSE TRUE 68 169 NA
"959" "NC_044055.1" 8 14841 292572 0.01 FALSE FALSE FALSE FALSE TRUE TRUE 69 1 NA
"960" "NC_044055.1" 8 292573 570630 0.29 FALSE FALSE FALSE FALSE TRUE TRUE 69 2 69
"961" "NC_044055.1" 8 570631 820235 0.57 FALSE FALSE FALSE FALSE TRUE TRUE 69 3 NA
"962" "NC_044055.1" 8 820236 1003054 0.82 FALSE FALSE FALSE FALSE FALSE FALSE NA 4 NA
"963" "NC_044055.1" 8 1003055 1219855 1 FALSE FALSE FALSE FALSE FALSE FALSE NA 5 NA
"964" "NC_044055.1" 8 1219856 1576281 1.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 6 NA
"965" "NC_044055.1" 8 1576282 1740172 1.58 FALSE FALSE FALSE FALSE FALSE FALSE NA 7 NA
"966" "NC_044055.1" 8 1740173 1959279 1.74 FALSE FALSE FALSE FALSE FALSE FALSE NA 8 NA
"967" "NC_044055.1" 8 1959280 2100211 1.96 FALSE FALSE FALSE FALSE FALSE FALSE NA 9 NA
"968" "NC_044055.1" 8 2100212 2265844 2.1 FALSE FALSE FALSE FALSE FALSE FALSE NA 10 NA
"969" "NC_044055.1" 8 2265845 2425585 2.27 FALSE FALSE FALSE FALSE FALSE FALSE NA 11 NA
"970" "NC_044055.1" 8 2425586 2523237 2.43 FALSE FALSE FALSE FALSE FALSE FALSE NA 12 NA
"971" "NC_044055.1" 8 2523238 2668259 2.52 FALSE FALSE FALSE FALSE FALSE FALSE NA 13 NA
"972" "NC_044055.1" 8 2668260 2834415 2.67 FALSE FALSE FALSE FALSE FALSE FALSE NA 14 NA
"973" "NC_044055.1" 8 2834416 2987328 2.83 FALSE FALSE FALSE FALSE FALSE FALSE NA 15 NA
"974" "NC_044055.1" 8 2987329 3187199 2.99 FALSE FALSE FALSE FALSE FALSE FALSE NA 16 NA
"975" "NC_044055.1" 8 3187200 3394350 3.19 FALSE FALSE FALSE FALSE FALSE FALSE NA 17 NA
"976" "NC_044055.1" 8 3394351 3816291 3.39 FALSE FALSE FALSE FALSE FALSE FALSE NA 18 NA
"977" "NC_044055.1" 8 3816292 4005533 3.82 FALSE FALSE FALSE FALSE FALSE FALSE NA 19 NA
"978" "NC_044055.1" 8 4005534 4152325 4.01 FALSE FALSE FALSE FALSE FALSE FALSE NA 20 NA
"979" "NC_044055.1" 8 4152326 4267429 4.15 FALSE FALSE FALSE FALSE FALSE FALSE NA 21 NA
"980" "NC_044055.1" 8 4267430 4536841 4.27 FALSE FALSE FALSE FALSE FALSE FALSE NA 22 NA
"981" "NC_044055.1" 8 4536842 5021538 4.54 FALSE FALSE FALSE FALSE FALSE FALSE NA 23 NA
"982" "NC_044055.1" 8 5021539 5210649 5.02 FALSE FALSE FALSE FALSE FALSE FALSE NA 24 NA
"983" "NC_044055.1" 8 5210650 5379029 5.21 FALSE FALSE FALSE FALSE FALSE FALSE NA 25 NA
"984" "NC_044055.1" 8 5379030 5671441 5.38 FALSE FALSE FALSE FALSE FALSE FALSE NA 26 NA
"985" "NC_044055.1" 8 5671442 5857590 5.67 FALSE FALSE FALSE FALSE FALSE FALSE NA 27 NA
"986" "NC_044055.1" 8 5857591 5980967 5.86 FALSE FALSE FALSE FALSE FALSE FALSE NA 28 NA
"987" "NC_044055.1" 8 5980968 6203215 5.98 FALSE FALSE FALSE FALSE FALSE FALSE NA 29 NA
"988" "NC_044055.1" 8 6203216 6460260 6.2 FALSE FALSE FALSE FALSE FALSE FALSE NA 30 NA
"989" "NC_044055.1" 8 6460261 6669595 6.46 FALSE FALSE FALSE FALSE FALSE FALSE NA 31 NA
"990" "NC_044055.1" 8 6669596 6961791 6.67 FALSE FALSE FALSE FALSE FALSE FALSE NA 32 NA
"991" "NC_044055.1" 8 6961792 7277607 6.96 FALSE FALSE FALSE FALSE FALSE FALSE NA 33 NA
"992" "NC_044055.1" 8 7277608 7494127 7.28 FALSE FALSE FALSE FALSE FALSE FALSE NA 34 NA
"993" "NC_044055.1" 8 7494128 7714803 7.49 FALSE FALSE FALSE FALSE FALSE FALSE NA 35 NA
"994" "NC_044055.1" 8 7714804 7971246 7.71 TRUE FALSE FALSE FALSE FALSE TRUE 70 36 70
"995" "NC_044055.1" 8 7971247 8212512 7.97 FALSE FALSE FALSE FALSE FALSE FALSE NA 37 NA
"996" "NC_044055.1" 8 8212513 8396945 8.21 FALSE FALSE FALSE FALSE FALSE FALSE NA 38 NA
"997" "NC_044055.1" 8 8396946 8599540 8.4 FALSE FALSE FALSE FALSE FALSE FALSE NA 39 NA
"998" "NC_044055.1" 8 8599541 8831266 8.6 FALSE FALSE FALSE FALSE FALSE FALSE NA 40 NA
"999" "NC_044055.1" 8 8831267 9101759 8.83 FALSE FALSE FALSE FALSE FALSE FALSE NA 41 NA
"1000" "NC_044055.1" 8 9101760 9436892 9.1 FALSE FALSE FALSE FALSE FALSE FALSE NA 42 NA
"1001" "NC_044055.1" 8 9436893 9685534 9.44 FALSE FALSE FALSE FALSE FALSE FALSE NA 43 NA
"1002" "NC_044055.1" 8 9685535 9879625 9.69 FALSE FALSE FALSE TRUE FALSE TRUE 71 44 71
"1003" "NC_044055.1" 8 9879626 10134962 9.88 FALSE FALSE FALSE FALSE FALSE FALSE NA 45 NA
"1004" "NC_044055.1" 8 10134963 10432133 10.13 TRUE FALSE FALSE FALSE FALSE TRUE 72 46 72
"1005" "NC_044055.1" 8 10432134 10680910 10.43 FALSE FALSE FALSE FALSE FALSE FALSE NA 47 NA
"1006" "NC_044055.1" 8 10680911 10863787 10.68 FALSE FALSE FALSE FALSE FALSE FALSE NA 48 NA
"1007" "NC_044055.1" 8 10863788 11085669 10.86 FALSE FALSE FALSE FALSE FALSE FALSE NA 49 NA
"1008" "NC_044055.1" 8 11085670 11294928 11.09 FALSE FALSE FALSE FALSE FALSE FALSE NA 50 NA
"1009" "NC_044055.1" 8 11294929 11489425 11.29 FALSE FALSE FALSE FALSE FALSE FALSE NA 51 NA
"1010" "NC_044055.1" 8 11489426 11681235 11.49 FALSE FALSE FALSE FALSE FALSE FALSE NA 52 NA
"1011" "NC_044055.1" 8 11681236 11914355 11.68 FALSE FALSE FALSE FALSE FALSE FALSE NA 53 NA
"1012" "NC_044055.1" 8 11914356 12171460 11.91 FALSE FALSE FALSE FALSE FALSE FALSE NA 54 NA
"1013" "NC_044055.1" 8 12171461 12342639 12.17 FALSE FALSE FALSE FALSE FALSE FALSE NA 55 NA
"1014" "NC_044055.1" 8 12342640 12501849 12.34 FALSE FALSE FALSE FALSE FALSE FALSE NA 56 NA
"1015" "NC_044055.1" 8 12501850 12636466 12.5 FALSE FALSE FALSE TRUE FALSE TRUE 73 57 73
"1016" "NC_044055.1" 8 12636467 12826223 12.64 FALSE FALSE FALSE TRUE FALSE TRUE 73 58 NA
"1017" "NC_044055.1" 8 12826224 12954823 12.83 FALSE FALSE FALSE FALSE FALSE FALSE NA 59 NA
"1018" "NC_044055.1" 8 12954824 13126403 12.95 FALSE FALSE FALSE FALSE FALSE FALSE NA 60 NA
"1019" "NC_044055.1" 8 13126404 13302555 13.13 FALSE FALSE FALSE FALSE FALSE FALSE NA 61 NA
"1020" "NC_044055.1" 8 13302556 13461998 13.3 FALSE FALSE FALSE FALSE FALSE FALSE NA 62 NA
"1021" "NC_044055.1" 8 13461999 13732014 13.46 FALSE FALSE FALSE FALSE FALSE FALSE NA 63 NA
"1022" "NC_044055.1" 8 13732015 13968163 13.73 FALSE FALSE FALSE FALSE FALSE FALSE NA 64 NA
"1023" "NC_044055.1" 8 13968164 14166964 13.97 FALSE FALSE FALSE FALSE FALSE FALSE NA 65 NA
"1024" "NC_044055.1" 8 14166965 14405899 14.17 FALSE FALSE FALSE FALSE FALSE FALSE NA 66 NA
"1025" "NC_044055.1" 8 14405900 14775007 14.41 FALSE FALSE FALSE FALSE FALSE FALSE NA 67 NA
"1026" "NC_044055.1" 8 14775008 15011199 14.78 FALSE FALSE FALSE FALSE FALSE FALSE NA 68 NA
"1027" "NC_044055.1" 8 15011200 15353938 15.01 FALSE FALSE FALSE FALSE FALSE FALSE NA 69 NA
"1028" "NC_044055.1" 8 15353939 15570701 15.35 FALSE FALSE FALSE FALSE FALSE FALSE NA 70 NA
"1029" "NC_044055.1" 8 15570702 15787517 15.57 FALSE FALSE FALSE TRUE FALSE TRUE 74 71 74
"1030" "NC_044055.1" 8 15787518 16015925 15.79 FALSE FALSE FALSE FALSE FALSE FALSE NA 72 NA
"1031" "NC_044055.1" 8 16015926 16196902 16.02 TRUE FALSE FALSE FALSE FALSE TRUE 75 73 NA
"1032" "NC_044055.1" 8 16196903 16315937 16.2 TRUE FALSE FALSE FALSE FALSE TRUE 75 74 75
"1033" "NC_044055.1" 8 16315938 16549901 16.32 TRUE FALSE FALSE FALSE FALSE TRUE 75 75 NA
"1034" "NC_044055.1" 8 16549902 16753163 16.55 FALSE FALSE FALSE FALSE FALSE FALSE NA 76 NA
"1035" "NC_044055.1" 8 16753164 16930030 16.75 FALSE FALSE FALSE FALSE TRUE TRUE 76 77 76
"1036" "NC_044055.1" 8 16930031 17115724 16.93 FALSE FALSE TRUE FALSE FALSE TRUE 76 78 NA
"1037" "NC_044055.1" 8 17115725 17338811 17.12 FALSE FALSE FALSE FALSE FALSE FALSE NA 79 NA
"1038" "NC_044055.1" 8 17338812 17543998 17.34 FALSE FALSE FALSE FALSE FALSE FALSE NA 80 NA
"1039" "NC_044055.1" 8 17543999 17723083 17.54 FALSE FALSE FALSE FALSE FALSE FALSE NA 81 NA
"1040" "NC_044055.1" 8 17723084 17892448 17.72 FALSE FALSE FALSE FALSE FALSE FALSE NA 82 NA
"1041" "NC_044055.1" 8 17892449 18155753 17.89 FALSE FALSE FALSE FALSE FALSE FALSE NA 83 NA
"1042" "NC_044055.1" 8 18155754 18434933 18.16 FALSE FALSE FALSE FALSE FALSE FALSE NA 84 NA
"1043" "NC_044055.1" 8 18434934 18703715 18.43 FALSE FALSE FALSE FALSE FALSE FALSE NA 85 NA
"1044" "NC_044055.1" 8 18703716 18876106 18.7 FALSE FALSE FALSE FALSE FALSE FALSE NA 86 NA
"1045" "NC_044055.1" 8 18876107 19065106 18.88 FALSE FALSE FALSE FALSE FALSE FALSE NA 87 NA
"1046" "NC_044055.1" 8 19065107 19250586 19.07 FALSE FALSE FALSE FALSE FALSE FALSE NA 88 NA
"1047" "NC_044055.1" 8 19250587 19440127 19.25 FALSE FALSE FALSE FALSE FALSE FALSE NA 89 NA
"1048" "NC_044055.1" 8 19440128 19665658 19.44 FALSE FALSE FALSE FALSE FALSE FALSE NA 90 NA
"1049" "NC_044055.1" 8 19665659 19902429 19.67 FALSE FALSE FALSE FALSE FALSE FALSE NA 91 NA
"1050" "NC_044055.1" 8 19902430 20142382 19.9 FALSE FALSE FALSE FALSE FALSE FALSE NA 92 NA
"1051" "NC_044055.1" 8 20142383 20292566 20.14 FALSE FALSE FALSE FALSE FALSE FALSE NA 93 NA
"1052" "NC_044055.1" 8 20292567 20467676 20.29 FALSE FALSE FALSE FALSE FALSE FALSE NA 94 NA
"1053" "NC_044055.1" 8 20467677 20659345 20.47 FALSE FALSE FALSE FALSE FALSE FALSE NA 95 NA
"1054" "NC_044055.1" 8 20659346 20847579 20.66 FALSE FALSE FALSE FALSE FALSE FALSE NA 96 NA
"1055" "NC_044055.1" 8 20847580 21058326 20.85 FALSE FALSE FALSE FALSE FALSE FALSE NA 97 NA
"1056" "NC_044055.1" 8 21058327 21231602 21.06 FALSE FALSE FALSE FALSE FALSE FALSE NA 98 NA
"1057" "NC_044055.1" 8 21231603 21446067 21.23 FALSE FALSE FALSE FALSE FALSE FALSE NA 99 NA
"1058" "NC_044055.1" 8 21446068 21636768 21.45 FALSE FALSE FALSE FALSE FALSE FALSE NA 100 NA
"1059" "NC_044055.1" 8 21636769 21818194 21.64 FALSE FALSE FALSE FALSE FALSE FALSE NA 101 NA
"1060" "NC_044055.1" 8 21818195 22009452 21.82 FALSE FALSE FALSE FALSE FALSE FALSE NA 102 NA
"1061" "NC_044055.1" 8 22009453 22236729 22.01 FALSE FALSE FALSE FALSE FALSE FALSE NA 103 NA
"1062" "NC_044055.1" 8 22236730 22394378 22.24 FALSE FALSE FALSE FALSE FALSE FALSE NA 104 NA
"1063" "NC_044055.1" 8 22394379 22638001 22.39 FALSE FALSE FALSE FALSE FALSE FALSE NA 105 NA
"1064" "NC_044055.1" 8 22638002 22832429 22.64 FALSE FALSE FALSE FALSE TRUE TRUE 77 106 77
"1065" "NC_044055.1" 8 22832430 23105989 22.83 FALSE FALSE FALSE FALSE TRUE TRUE 77 107 NA
"1066" "NC_044055.1" 8 23105990 23633262 23.11 FALSE FALSE FALSE FALSE FALSE FALSE NA 108 NA
"1067" "NC_044055.1" 8 23633263 23906893 23.63 FALSE FALSE FALSE FALSE FALSE FALSE NA 109 NA
"1068" "NC_044055.1" 8 23906894 24160844 23.91 FALSE FALSE FALSE FALSE FALSE FALSE NA 110 NA
"1069" "NC_044055.1" 8 24160845 24385115 24.16 FALSE FALSE FALSE FALSE FALSE FALSE NA 111 NA
"1070" "NC_044055.1" 8 24385116 24642239 24.39 FALSE FALSE FALSE FALSE FALSE FALSE NA 112 NA
"1071" "NC_044055.1" 8 24642240 24929673 24.64 FALSE FALSE FALSE FALSE FALSE FALSE NA 113 NA
"1072" "NC_044055.1" 8 24929674 25182394 24.93 FALSE FALSE FALSE FALSE FALSE FALSE NA 114 NA
"1073" "NC_044055.1" 8 25182395 25395716 25.18 FALSE FALSE TRUE FALSE FALSE TRUE 78 115 NA
"1074" "NC_044055.1" 8 25395717 25640950 25.4 FALSE FALSE TRUE FALSE FALSE TRUE 78 116 NA
"1075" "NC_044055.1" 8 25640951 25886200 25.64 FALSE FALSE TRUE FALSE FALSE TRUE 78 117 78
"1076" "NC_044055.1" 8 25886201 26196382 25.89 FALSE FALSE TRUE FALSE FALSE TRUE 78 118 NA
"1077" "NC_044055.1" 8 26196383 26494224 26.2 FALSE FALSE TRUE FALSE FALSE TRUE 78 119 NA
"1078" "NC_044055.1" 8 26494225 26715452 26.49 FALSE FALSE FALSE FALSE FALSE FALSE NA 120 NA
"1079" "NC_044055.1" 8 26715453 26953860 26.72 FALSE FALSE FALSE FALSE FALSE FALSE NA 121 NA
"1080" "NC_044055.1" 8 26953861 27213659 26.95 FALSE TRUE FALSE FALSE FALSE TRUE 79 122 79
"1081" "NC_044055.1" 8 27213660 27486662 27.21 FALSE TRUE TRUE FALSE TRUE TRUE 79 123 NA
"1082" "NC_044055.1" 8 27486663 27712332 27.49 FALSE FALSE FALSE FALSE FALSE FALSE NA 124 NA
"1083" "NC_044055.1" 8 27712333 27970646 27.71 FALSE TRUE FALSE FALSE FALSE TRUE 80 125 NA
"1084" "NC_044055.1" 8 27970647 28212051 27.97 FALSE TRUE FALSE FALSE FALSE TRUE 80 126 NA
"1085" "NC_044055.1" 8 28212052 28431260 28.21 FALSE TRUE FALSE FALSE FALSE TRUE 80 127 80
"1086" "NC_044055.1" 8 28431261 28747954 28.43 FALSE TRUE FALSE FALSE FALSE TRUE 80 128 NA
"1087" "NC_044055.1" 8 28747955 29051221 28.75 FALSE TRUE FALSE FALSE FALSE TRUE 80 129 NA
"1088" "NC_044055.1" 8 29051222 29390317 29.05 FALSE TRUE FALSE FALSE FALSE TRUE 80 130 NA
"1089" "NC_044056.1" 9 19520 251477 0.02 TRUE FALSE FALSE FALSE FALSE TRUE 81 1 NA
"1090" "NC_044056.1" 9 251478 537013 0.25 FALSE FALSE TRUE FALSE FALSE TRUE 81 2 81
"1091" "NC_044056.1" 9 537014 962305 0.54 FALSE FALSE TRUE FALSE FALSE TRUE 81 3 NA
"1092" "NC_044056.1" 9 962306 1194103 0.96 FALSE FALSE FALSE FALSE FALSE FALSE NA 4 NA
"1093" "NC_044056.1" 9 1194104 1469669 1.19 FALSE FALSE FALSE FALSE FALSE FALSE NA 5 NA
"1094" "NC_044056.1" 9 1469670 1651041 1.47 FALSE FALSE FALSE FALSE FALSE FALSE NA 6 NA
"1095" "NC_044056.1" 9 1651042 1843068 1.65 FALSE FALSE FALSE TRUE FALSE TRUE 82 7 NA
"1096" "NC_044056.1" 9 1843069 2015827 1.84 FALSE FALSE FALSE TRUE TRUE TRUE 82 8 82
"1097" "NC_044056.1" 9 2015828 2260592 2.02 FALSE FALSE TRUE FALSE TRUE TRUE 82 9 NA
"1098" "NC_044056.1" 9 2260593 2446617 2.26 FALSE FALSE FALSE FALSE FALSE FALSE NA 10 NA
"1099" "NC_044056.1" 9 2446618 2709044 2.45 FALSE FALSE FALSE FALSE FALSE FALSE NA 11 NA
"1100" "NC_044056.1" 9 2709045 2886043 2.71 FALSE FALSE FALSE FALSE FALSE FALSE NA 12 NA
"1101" "NC_044056.1" 9 2886044 3111468 2.89 FALSE FALSE FALSE FALSE FALSE FALSE NA 13 NA
"1102" "NC_044056.1" 9 3111469 3494150 3.11 TRUE FALSE FALSE FALSE FALSE TRUE 83 14 83
"1103" "NC_044056.1" 9 3494151 3702522 3.49 FALSE FALSE FALSE FALSE FALSE FALSE NA 15 NA
"1104" "NC_044056.1" 9 3702523 3863142 3.7 FALSE FALSE FALSE FALSE FALSE FALSE NA 16 NA
"1105" "NC_044056.1" 9 3863143 4089252 3.86 FALSE FALSE FALSE FALSE FALSE FALSE NA 17 NA
"1106" "NC_044056.1" 9 4089253 4285919 4.09 FALSE FALSE FALSE FALSE FALSE FALSE NA 18 NA
"1107" "NC_044056.1" 9 4285920 4474798 4.29 FALSE FALSE FALSE FALSE FALSE FALSE NA 19 NA
"1108" "NC_044056.1" 9 4474799 4644493 4.47 FALSE FALSE FALSE FALSE FALSE FALSE NA 20 NA
"1109" "NC_044056.1" 9 4644494 4811987 4.64 FALSE FALSE FALSE FALSE FALSE FALSE NA 21 NA
"1110" "NC_044056.1" 9 4811988 5016698 4.81 FALSE FALSE FALSE FALSE FALSE FALSE NA 22 NA
"1111" "NC_044056.1" 9 5016699 5213821 5.02 FALSE FALSE FALSE FALSE FALSE FALSE NA 23 NA
"1112" "NC_044056.1" 9 5213822 5486245 5.21 FALSE FALSE FALSE FALSE FALSE FALSE NA 24 NA
"1113" "NC_044056.1" 9 5486246 5720280 5.49 TRUE FALSE FALSE FALSE FALSE TRUE 84 25 84
"1114" "NC_044056.1" 9 5720281 5915959 5.72 FALSE FALSE FALSE FALSE FALSE FALSE NA 26 NA
"1115" "NC_044056.1" 9 5915960 6179126 5.92 FALSE FALSE FALSE FALSE FALSE FALSE NA 27 NA
"1116" "NC_044056.1" 9 6179127 6458726 6.18 FALSE FALSE FALSE FALSE FALSE FALSE NA 28 NA
"1117" "NC_044056.1" 9 6458727 6638408 6.46 FALSE FALSE FALSE FALSE FALSE FALSE NA 29 NA
"1118" "NC_044056.1" 9 6638409 6909255 6.64 FALSE FALSE FALSE FALSE FALSE FALSE NA 30 NA
"1119" "NC_044056.1" 9 6909256 7116643 6.91 FALSE FALSE FALSE FALSE FALSE FALSE NA 31 NA
"1120" "NC_044056.1" 9 7116644 7319420 7.12 FALSE FALSE FALSE FALSE FALSE FALSE NA 32 NA
"1121" "NC_044056.1" 9 7319421 7491550 7.32 FALSE FALSE FALSE FALSE FALSE FALSE NA 33 NA
"1122" "NC_044056.1" 9 7491551 7667355 7.49 FALSE FALSE FALSE FALSE FALSE FALSE NA 34 NA
"1123" "NC_044056.1" 9 7667356 7860653 7.67 FALSE FALSE FALSE FALSE FALSE FALSE NA 35 NA
"1124" "NC_044056.1" 9 7860654 8095606 7.86 FALSE FALSE FALSE FALSE FALSE FALSE NA 36 NA
"1125" "NC_044056.1" 9 8095607 8312220 8.1 FALSE FALSE FALSE FALSE FALSE FALSE NA 37 NA
"1126" "NC_044056.1" 9 8312221 8464777 8.31 FALSE FALSE FALSE FALSE FALSE FALSE NA 38 NA
"1127" "NC_044056.1" 9 8464778 8708833 8.46 FALSE FALSE FALSE FALSE FALSE FALSE NA 39 NA
"1128" "NC_044056.1" 9 8708834 8945101 8.71 FALSE FALSE FALSE FALSE FALSE FALSE NA 40 NA
"1129" "NC_044056.1" 9 8945102 9203643 8.95 FALSE FALSE FALSE FALSE FALSE FALSE NA 41 NA
"1130" "NC_044056.1" 9 9203644 9505725 9.2 FALSE FALSE FALSE FALSE FALSE FALSE NA 42 NA
"1131" "NC_044056.1" 9 9505726 9725327 9.51 FALSE FALSE FALSE FALSE FALSE FALSE NA 43 NA
"1132" "NC_044056.1" 9 9725328 9965215 9.73 FALSE FALSE FALSE FALSE FALSE FALSE NA 44 NA
"1133" "NC_044056.1" 9 9965216 10217485 9.97 FALSE FALSE FALSE FALSE FALSE FALSE NA 45 NA
"1134" "NC_044056.1" 9 10217486 10395405 10.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 46 NA
"1135" "NC_044056.1" 9 10395406 10590155 10.4 FALSE FALSE FALSE FALSE FALSE FALSE NA 47 NA
"1136" "NC_044056.1" 9 10590156 10769849 10.59 FALSE FALSE FALSE FALSE FALSE FALSE NA 48 NA
"1137" "NC_044056.1" 9 10769850 11056068 10.77 FALSE FALSE FALSE FALSE FALSE FALSE NA 49 NA
"1138" "NC_044056.1" 9 11056069 11256604 11.06 FALSE FALSE FALSE FALSE FALSE FALSE NA 50 NA
"1139" "NC_044056.1" 9 11256605 11443023 11.26 FALSE FALSE FALSE FALSE FALSE FALSE NA 51 NA
"1140" "NC_044056.1" 9 11443024 11824215 11.44 FALSE FALSE FALSE FALSE FALSE FALSE NA 52 NA
"1141" "NC_044056.1" 9 11824216 12023290 11.82 FALSE FALSE FALSE FALSE FALSE FALSE NA 53 NA
"1142" "NC_044056.1" 9 12023291 12222509 12.02 FALSE FALSE FALSE FALSE FALSE FALSE NA 54 NA
"1143" "NC_044056.1" 9 12222510 12423799 12.22 FALSE FALSE FALSE FALSE FALSE FALSE NA 55 NA
"1144" "NC_044056.1" 9 12423800 12648220 12.42 FALSE FALSE FALSE FALSE FALSE FALSE NA 56 NA
"1145" "NC_044056.1" 9 12648221 12905063 12.65 FALSE FALSE FALSE FALSE FALSE FALSE NA 57 NA
"1146" "NC_044056.1" 9 12905064 13109634 12.91 FALSE FALSE FALSE FALSE FALSE FALSE NA 58 NA
"1147" "NC_044056.1" 9 13109635 13331532 13.11 FALSE FALSE FALSE FALSE FALSE FALSE NA 59 NA
"1148" "NC_044056.1" 9 13331533 13509993 13.33 FALSE FALSE FALSE FALSE FALSE FALSE NA 60 NA
"1149" "NC_044056.1" 9 13509994 13720409 13.51 FALSE FALSE FALSE FALSE FALSE FALSE NA 61 NA
"1150" "NC_044056.1" 9 13720410 13952421 13.72 FALSE FALSE FALSE FALSE FALSE FALSE NA 62 NA
"1151" "NC_044056.1" 9 13952422 14168082 13.95 FALSE FALSE FALSE FALSE FALSE FALSE NA 63 NA
"1152" "NC_044056.1" 9 14168083 14361542 14.17 FALSE FALSE FALSE FALSE FALSE FALSE NA 64 NA
"1153" "NC_044056.1" 9 14361543 14556015 14.36 FALSE FALSE FALSE FALSE FALSE FALSE NA 65 NA
"1154" "NC_044056.1" 9 14556016 14806570 14.56 FALSE FALSE FALSE FALSE FALSE FALSE NA 66 NA
"1155" "NC_044056.1" 9 14806571 15088189 14.81 FALSE FALSE FALSE FALSE FALSE FALSE NA 67 NA
"1156" "NC_044056.1" 9 15088190 15313982 15.09 FALSE FALSE FALSE FALSE FALSE FALSE NA 68 NA
"1157" "NC_044056.1" 9 15313983 15508384 15.31 FALSE FALSE FALSE FALSE FALSE FALSE NA 69 NA
"1158" "NC_044056.1" 9 15508385 15696312 15.51 FALSE FALSE FALSE FALSE FALSE FALSE NA 70 NA
