"","chrom","ConsensusID","n_calls_group","n_programs_group","n_PASS_group","n_ind_group","start_plus_CI_group","start_minus_CI_group","end_plus_CI_group","end_minus_CI_group","pass"
"996","NC_044048.1",996,1,1,0,1,21040616,20912290,24248777,24120451,FALSE
"997","NC_044048.1",997,1,1,0,1,20997779,20955999,22025439,21983659,FALSE
"998","NC_044048.1",998,2,2,0,1,21015874,20939846,22916569,22840541,FALSE
"999","NC_044048.1",999,2,2,0,1,21091868,20994264,23531971,23434367,FALSE
"1000","NC_044048.1",1000,1,1,0,1,21074189,21026871,22257005,22209687,FALSE
"1001","NC_044048.1",1001,1,1,0,1,21127182,20987900,24609114,24469832,FALSE
"1002","NC_044048.1",1002,2,2,0,1,21206109,20914431,28497916,28206238,FALSE
"1003","NC_044048.1",1003,2,2,0,1,21185671,21059413,24341435,24215177,FALSE
"1004","NC_044048.1",1004,1,1,0,1,21319698,20967952,30113330,29761584,FALSE
"1005","NC_044048.1",1005,1,1,0,1,21166519,21166065,21166918,21166464,FALSE
"1006","NC_044048.1",1006,1,1,0,1,21166271,21166267,21166377,21166373,FALSE
"1007","NC_044048.1",1007,8,3,3,2,21210617,21209581,21214351,21213315,FALSE
"1008","NC_044048.1",1008,1,1,0,1,21236958,21210264,21904316,21877622,FALSE
"1009","NC_044048.1",1009,2,2,0,2,21399876,21136821,25715391,25476313,FALSE
"1010","NC_044048.1",1010,3,3,0,1,21266166,21265570,21267824,21267228,FALSE
"1011","NC_044048.1",1011,1,1,0,1,21341189,21198037,24920006,24776854,FALSE
"1012","NC_044048.1",1012,1,1,0,1,21386445,21173751,26703818,26491124,FALSE
"1013","NC_044048.1",1013,1,1,0,1,21330152,21289566,22321673,22281087,FALSE
"1014","NC_044048.1",1014,4,2,0,3,21516333,21198037,25089334,24776854,FALSE
"1015","NC_044048.1",1015,2,2,0,2,21529887,21377687,24238833,24090036,FALSE
"1016","NC_044048.1",1016,6,3,3,1,21466086,21465322,21467077,21466349,FALSE
"1017","NC_044048.1",1017,1,1,0,1,21609040,21323964,28735471,28450395,FALSE
"1018","NC_044048.1",1018,2,2,0,1,21528126,21455152,23352478,23279504,FALSE
"1019","NC_044048.1",1019,1,1,0,1,21505562,21505554,21505737,21505729,FALSE
"1020","NC_044048.1",1020,1,1,0,1,21514155,21501625,21827413,21814883,FALSE
"1021","NC_044048.1",1021,2,2,0,1,21515994,21515786,21521188,21520980,FALSE
"1022","NC_044048.1",1022,1,1,0,1,21550011,21481821,23254772,23186582,FALSE
"1023","NC_044048.1",1023,4,2,0,3,21900188,21397708,27924140,27522304,FALSE
"1024","NC_044048.1",1024,1,1,0,1,21605010,21446258,25573800,25415048,FALSE
"1025","NC_044048.1",1025,1,1,0,1,21564160,21556393,21758262,21750495,FALSE
"1026","NC_044048.1",1026,3,1,0,3,21891381,21455748,27519914,26925069,FALSE
"1027","NC_044048.1",1027,20,3,5,5,21570211,21569389,21572143,21571321,FALSE
"1028","NC_044048.1",1028,9,3,0,7,21632409,21595717,22525666,22488974,FALSE
"1029","NC_044048.1",1029,1,1,0,1,21658783,21658721,21660339,21660277,FALSE
"1030","NC_044048.1",1030,1,1,0,1,21673457,21664207,21904730,21895480,FALSE
"1031","NC_044048.1",1031,2,2,0,1,21808338,21709114,24288930,24189706,FALSE
"1032","NC_044048.1",1032,1,1,0,1,21793402,21780478,22116497,22103573,FALSE
"1033","NC_044048.1",1033,1,1,0,1,21797459,21797441,21797784,21797766,FALSE
"1034","NC_044048.1",1034,2,2,0,1,21812602,21812568,21813324,21813290,FALSE
"1035","NC_044048.1",1035,246,3,38,112,21894560,21893379,21895811,21894652,TRUE
"1036","NC_044048.1",1036,2,2,0,2,22019493,21681643,27134807,26891993,FALSE
"1037","NC_044048.1",1037,5,1,0,5,22054419,21493983,27924140,27288145,FALSE
"1038","NC_044048.1",1038,1,1,0,1,21990036,21978662,22274367,22262993,FALSE
"1039","NC_044048.1",1039,2,2,0,1,22034517,21991272,23115064,23071819,FALSE
"1040","NC_044048.1",1040,1,1,0,1,22085634,21967040,25049976,24931382,FALSE
"1041","NC_044048.1",1041,247,3,63,120,22065282,22063980,22069202,22067943,TRUE
"1042","NC_044048.1",1042,1,1,0,1,22252259,21900977,31034306,30683024,FALSE
"1043","NC_044048.1",1043,1,1,0,1,22117128,22101602,22505294,22489768,FALSE
"1044","NC_044048.1",1044,2,1,0,2,22184528,22067013,24373729,24247064,FALSE
"1045","NC_044048.1",1045,1,1,0,1,22135684,22135591,22137962,22137869,FALSE
"1046","NC_044048.1",1046,1,1,0,1,22136958,22136094,22137341,22136477,FALSE
"1047","NC_044048.1",1047,1,1,0,1,22231349,22101688,25472743,25343082,FALSE
"1048","NC_044048.1",1048,1,1,0,1,22318829,22052099,28987091,28720361,FALSE
"1049","NC_044048.1",1049,1,1,0,1,22214318,22197308,22639561,22622551,FALSE
"1050","NC_044048.1",1050,1,1,0,1,22257325,22256950,22266670,22266295,FALSE
"1051","NC_044048.1",1051,3,3,1,1,22273281,22258551,22622905,22608175,FALSE
"1052","NC_044048.1",1052,2,1,0,2,22411950,22236377,25945255,25717492,FALSE
"1053","NC_044048.1",1053,2,2,0,1,22374661,22241701,25698661,25565701,FALSE
"1054","NC_044048.1",1054,1,1,0,1,22412365,22219952,27221816,27029403,FALSE
"1055","NC_044048.1",1055,3,3,1,1,22322876,22322176,22323209,22322509,FALSE
"1056","NC_044048.1",1056,122,2,15,60,22324585,22324351,22329462,22329218,TRUE
"1057","NC_044048.1",1057,1,1,0,1,22333391,22333381,22333647,22333637,FALSE
"1058","NC_044048.1",1058,2,2,0,1,22392229,22330657,23931544,23869972,FALSE
"1059","NC_044048.1",1059,1,1,0,1,22422922,22401140,22967461,22945679,FALSE
"1060","NC_044048.1",1060,2,2,0,1,22459501,22365781,24802500,24708780,FALSE
"1061","NC_044048.1",1061,5,2,0,3,22429823,22429551,22436606,22436334,FALSE
"1062","NC_044048.1",1062,2,2,0,1,22435163,22434661,22447666,22447164,FALSE
"1063","NC_044048.1",1063,3,3,0,1,22467779,22466869,22473907,22472997,FALSE
"1064","NC_044048.1",1064,1,1,0,1,22576019,22414465,26614379,26452825,FALSE
"1065","NC_044048.1",1065,1,1,0,1,22532231,22468049,24136761,24072579,FALSE
"1066","NC_044048.1",1066,2,2,0,1,22629437,22406284,28208128,27984975,FALSE
"1067","NC_044048.1",1067,2,1,0,2,22667753,22473972,25949260,25702717,FALSE
"1068","NC_044048.1",1068,2,2,0,1,22589836,22494135,24981750,24886049,FALSE
"1069","NC_044048.1",1069,1,1,0,1,22609581,22550648,24082868,24023935,FALSE
"1070","NC_044048.1",1070,1,1,0,1,22601302,22601292,22601571,22601561,FALSE
"1071","NC_044048.1",1071,2,2,0,1,22787988,22477378,30553203,30242593,FALSE
"1072","NC_044048.1",1072,1,1,0,1,22636825,22632599,22728569,22724343,FALSE
"1073","NC_044048.1",1073,1,1,0,1,22739576,22549101,27501189,27310714,FALSE
"1074","NC_044048.1",1074,42,3,4,22,22739323,22738241,22750181,22749098,TRUE
"1075","NC_044048.1",1075,1,1,0,1,22803566,22701464,25356111,25254009,FALSE
"1076","NC_044048.1",1076,1,1,0,1,22924569,22693186,28708681,28477298,FALSE
"1077","NC_044048.1",1077,3,3,0,1,22816979,22816203,22820084,22819308,FALSE
"1078","NC_044048.1",1078,3,3,0,1,22820017,22819409,22821114,22820506,FALSE
"1079","NC_044048.1",1079,92,3,0,50,22833449,22832602,22836926,22836025,FALSE
"1080","NC_044048.1",1080,7,3,0,2,22854579,22853275,22866214,22864864,FALSE
"1081","NC_044048.1",1081,3,2,0,2,23144128,22749685,29692100,29199395,FALSE
"1082","NC_044048.1",1082,1,1,0,1,23090264,22936074,26945026,26790836,FALSE
"1083","NC_044048.1",1083,2,2,0,1,23063638,23011186,24374925,24322473,FALSE
"1084","NC_044048.1",1084,2,1,0,2,23368645,23009853,28952743,28675120,FALSE
"1085","NC_044048.1",1085,2,1,0,2,23167537,23157787,23389483,23379733,FALSE
"1086","NC_044048.1",1086,1,1,0,1,23231110,23231104,23231276,23231270,FALSE
"1087","NC_044048.1",1087,1,1,0,1,23231858,23231850,23232046,23232038,FALSE
"1088","NC_044048.1",1088,2,2,0,1,23306684,23247638,24782814,24723768,FALSE
"1089","NC_044048.1",1089,1,1,0,1,23303235,23277163,23955028,23928956,FALSE
"1090","NC_044048.1",1090,2,2,0,1,23316365,23316317,23317574,23317526,FALSE
"1091","NC_044048.1",1091,2,2,2,1,23317233,23317221,23317482,23317470,FALSE
"1092","NC_044048.1",1092,5,3,1,1,23334568,23334220,23335726,23335378,FALSE
"1093","NC_044048.1",1093,1,1,0,1,23356569,23356565,23356687,23356683,FALSE
"1094","NC_044048.1",1094,1,1,0,1,23433189,23353645,25399841,25320297,FALSE
"1095","NC_044048.1",1095,1,1,0,1,23463377,23389806,25302435,25228864,FALSE
"1096","NC_044048.1",1096,1,1,0,1,23466354,23466314,23467373,23467333,FALSE
"1097","NC_044048.1",1097,1,1,0,1,23505361,23504043,23527942,23526624,FALSE
"1098","NC_044048.1",1098,2,2,0,1,23687601,23416293,30470127,30198819,FALSE
"1099","NC_044048.1",1099,1,1,0,1,23666188,23475013,28445558,28254383,FALSE
"1100","NC_044048.1",1100,3,3,0,1,23572419,23571787,23573197,23572565,FALSE
"1101","NC_044048.1",1101,1,1,0,1,23713832,23596940,26636126,26519234,FALSE
"1102","NC_044048.1",1102,2,2,0,1,23658967,23658833,23662306,23662172,FALSE
"1103","NC_044048.1",1103,2,2,0,1,23730258,23673826,25141056,25084624,FALSE
"1104","NC_044048.1",1104,2,2,0,1,23830207,23625369,28951063,28746225,FALSE
"1105","NC_044048.1",1105,2,2,0,1,23750222,23750210,23750510,23750498,FALSE
"1106","NC_044048.1",1106,2,2,0,1,23857167,23772408,25976092,25891333,FALSE
"1107","NC_044048.1",1107,1,1,0,1,23826529,23825697,23847268,23846436,FALSE
"1108","NC_044048.1",1108,2,2,0,1,23937371,23911995,24571751,24546375,FALSE
"1109","NC_044048.1",1109,3,3,1,1,23944085,23943669,23945036,23944620,FALSE
"1110","NC_044048.1",1110,5,3,1,1,23945346,23944604,23945948,23945206,FALSE
"1111","NC_044048.1",1111,4,2,0,2,23993544,23993540,23993650,23993646,FALSE
"1112","NC_044048.1",1112,3,3,0,1,24005159,24004345,24006856,24006042,FALSE
"1113","NC_044048.1",1113,1,1,0,1,24162743,24162739,24162864,24162860,FALSE
"1114","NC_044048.1",1114,2,2,0,2,24240642,24089714,28009178,27858278,FALSE
"1115","NC_044048.1",1115,3,3,0,1,24192799,24191815,24198018,24197034,FALSE
"1116","NC_044048.1",1116,1,1,0,1,24228567,24158415,25982360,25912208,FALSE
"1117","NC_044048.1",1117,1,1,0,1,24249389,24194253,25605320,25550184,FALSE
"1118","NC_044048.1",1118,1,1,0,1,24273823,24191563,26330306,26248046,FALSE
"1119","NC_044048.1",1119,1,1,0,1,24254423,24225459,24960518,24931554,FALSE
"1120","NC_044048.1",1120,3,3,0,1,24240958,24240302,24244677,24244021,FALSE
"1121","NC_044048.1",1121,526,3,117,205,24248430,24247352,24249206,24247975,TRUE
"1122","NC_044048.1",1122,10,3,0,3,24254471,24253535,24255597,24254661,FALSE
"1123","NC_044048.1",1123,1,1,0,1,24449907,24343121,27119552,27012766,FALSE
"1124","NC_044048.1",1124,4,2,0,1,24427948,24426397,24466715,24465153,FALSE
"1125","NC_044048.1",1125,180,3,43,53,24435784,24435058,24436095,24435369,TRUE
"1126","NC_044048.1",1126,4,1,0,4,24462557,24435290,25102106,25074850,FALSE
"1127","NC_044048.1",1127,2,2,0,1,24537316,24494650,25599177,25556511,FALSE
"1128","NC_044048.1",1128,1,1,0,1,24527428,24527406,24527992,24527970,FALSE
"1129","NC_044048.1",1129,1,1,0,1,24539096,24539062,24539967,24539933,FALSE
"1130","NC_044048.1",1130,1,1,0,1,24568776,24568765,24569020,24569009,FALSE
"1131","NC_044048.1",1131,1,1,0,1,24639212,24515920,27721533,27598241,FALSE
"1132","NC_044048.1",1132,1,1,0,1,24587251,24581215,24720593,24714557,FALSE
"1133","NC_044048.1",1133,2,2,0,1,24629161,24622433,24797346,24790618,FALSE
"1134","NC_044048.1",1134,2,2,0,1,24659799,24621807,25609582,25571590,FALSE
"1135","NC_044048.1",1135,1,1,0,1,24769186,24672564,27184541,27087919,FALSE
"1136","NC_044048.1",1136,1,1,0,1,24760151,24685157,26634967,26559973,FALSE
"1137","NC_044048.1",1137,1,1,0,1,24731680,24729393,24788812,24786525,FALSE
"1138","NC_044048.1",1138,3,3,0,1,24731965,24731415,24734776,24734226,FALSE
"1139","NC_044048.1",1139,2,2,0,1,24773478,24773414,24775100,24775036,FALSE
"1140","NC_044048.1",1140,2,2,0,1,24773564,24773506,24775017,24774959,FALSE
"1141","NC_044048.1",1141,2,1,0,2,24792712,24791520,24800610,24799418,FALSE
"1142","NC_044048.1",1142,2,2,0,1,24921143,24731289,29667512,29477658,FALSE
"1143","NC_044048.1",1143,190,3,40,88,24849128,24847732,24862609,24861213,TRUE
"1144","NC_044048.1",1144,4,3,1,1,24897813,24800400,27317442,27220212,FALSE
"1145","NC_044048.1",1145,204,3,36,116,24854702,24853207,24859970,24857762,TRUE
"1146","NC_044048.1",1146,1,1,0,1,24934436,24832822,27474800,27373186,FALSE
"1147","NC_044048.1",1147,1,1,0,1,24884610,24883900,24885275,24884565,FALSE
"1148","NC_044048.1",1148,2,2,0,1,24884940,24884904,24885767,24885731,FALSE
"1149","NC_044048.1",1149,13,3,2,5,24892533,24890556,24918430,24916455,FALSE
"1150","NC_044048.1",1150,1,1,0,1,24914635,24912825,24937420,24935610,FALSE
"1151","NC_044048.1",1151,1,1,0,1,24953007,24889395,26532424,26468812,FALSE
"1152","NC_044048.1",1152,1,1,0,1,25000274,24970213,25751151,25721090,FALSE
"1153","NC_044048.1",1153,1,1,0,1,25008966,25008960,25009131,25009125,FALSE
"1154","NC_044048.1",1154,1,1,0,1,25052134,24976564,26941391,26865821,FALSE
"1155","NC_044048.1",1155,1,1,0,1,25130301,25129295,25138718,25137712,FALSE
"1156","NC_044048.1",1156,108,3,17,68,25138712,25137618,25139261,25138178,TRUE
"1157","NC_044048.1",1157,27,3,0,25,25146084,25145560,25146401,25145877,FALSE
"1158","NC_044048.1",1158,2,2,0,1,25248689,25248637,25249988,25249936,FALSE
"1159","NC_044048.1",1159,1,1,0,1,25258801,25257291,25296542,25295032,FALSE
"1160","NC_044048.1",1160,1,1,0,1,25274947,25253821,25803086,25781960,FALSE
"1161","NC_044048.1",1161,1,1,0,1,25278851,25278835,25279248,25279232,FALSE
"1162","NC_044048.1",1162,1,1,0,1,25362944,25362770,25367275,25367101,FALSE
"1163","NC_044048.1",1163,66,3,16,51,25366142,25362284,25437107,25433131,TRUE
"1164","NC_044048.1",1164,1,1,0,1,25411980,25364141,26607894,26560055,FALSE
"1165","NC_044048.1",1165,1,1,0,1,25437845,25340125,27880840,27783120,FALSE
"1166","NC_044048.1",1166,2,2,0,1,25434557,25428015,25598119,25591577,FALSE
"1167","NC_044048.1",1167,3,3,1,1,25495153,25493977,25511142,25509966,FALSE
"1168","NC_044048.1",1168,2,2,0,1,25509417,25509395,25509947,25509925,FALSE
"1169","NC_044048.1",1169,1,1,0,1,25541664,25540869,25561526,25560731,FALSE
"1170","NC_044048.1",1170,2,1,0,2,25801616,25480544,30533336,30298549,FALSE
"1171","NC_044048.1",1171,1,1,0,1,25645159,25510690,28997767,28863298,FALSE
"1172","NC_044048.1",1172,2,2,0,1,25672292,25508880,29757593,29594181,FALSE
"1173","NC_044048.1",1173,1,1,0,1,25631539,25555491,27532546,27456498,FALSE
"1174","NC_044048.1",1174,3,3,0,1,25597466,25596436,25609899,25608869,FALSE
"1175","NC_044048.1",1175,2,1,0,1,25610039,25609920,25612946,25612779,FALSE
"1176","NC_044048.1",1176,3,2,0,2,25732866,25731604,25764416,25763154,FALSE
"1177","NC_044048.1",1177,2,2,0,1,25773897,25718361,27162291,27106755,FALSE
"1178","NC_044048.1",1178,1,1,0,1,25841530,25684482,29767749,29610701,FALSE
"1179","NC_044048.1",1179,2,2,0,1,25774313,25774251,25775842,25775780,FALSE
"1180","NC_044048.1",1180,1,1,0,1,25806661,25806654,25806794,25806787,FALSE
"1181","NC_044048.1",1181,1,1,0,1,25806669,25806662,25806794,25806787,FALSE
"1182","NC_044048.1",1182,7,3,0,1,25846840,25836212,26092909,26082281,FALSE
"1183","NC_044048.1",1183,26,2,2,7,25850380,25850257,25853360,25853208,FALSE
"1184","NC_044048.1",1184,2,2,0,1,25894701,25894675,25895366,25895340,FALSE
"1185","NC_044048.1",1185,2,2,0,1,25936507,25936433,25938372,25938298,FALSE
"1186","NC_044048.1",1186,1,1,0,1,25984231,25925679,27448047,27389495,FALSE
"1187","NC_044048.1",1187,1,1,0,1,25991945,25939547,27301914,27249516,FALSE
"1188","NC_044048.1",1188,6,2,0,3,25971836,25971760,25973722,25973646,FALSE
"1189","NC_044048.1",1189,3,3,0,1,25972709,25971939,25977077,25976307,FALSE
"1190","NC_044048.1",1190,4,2,0,1,25972189,25972046,25974323,25974231,FALSE
"1191","NC_044048.1",1191,2,2,0,1,26052985,26052897,26055120,26055032,FALSE
"1192","NC_044048.1",1192,1,1,0,1,26136130,26136126,26136240,26136236,FALSE
"1193","NC_044048.1",1193,520,2,139,192,26161793,26161568,26166460,26166270,TRUE
"1194","NC_044048.1",1194,14,3,3,10,26229259,26228052,26231844,26230850,FALSE
"1195","NC_044048.1",1195,1,1,0,1,26301402,26291420,26538544,26528562,FALSE
"1196","NC_044048.1",1196,1,1,0,1,26477211,26477071,26479569,26479429,FALSE
"1197","NC_044048.1",1197,13,3,2,5,26479247,26478483,26481614,26480850,FALSE
"1198","NC_044048.1",1198,2,2,0,1,26548341,26425157,29627964,29504780,FALSE
"1199","NC_044048.1",1199,2,2,0,1,26488021,26486259,26531537,26529775,FALSE
"1200","NC_044048.1",1200,4,1,0,3,26498832,26494162,26592390,26587720,FALSE
"1201","NC_044048.1",1201,2,2,0,1,26506224,26506187,26507148,26507111,FALSE
"1202","NC_044048.1",1202,1,1,0,1,26548534,26465064,28634670,28551200,FALSE
"1203","NC_044048.1",1203,4,3,2,2,26512599,26511935,26513184,26512520,FALSE
"1204","NC_044048.1",1204,1,1,0,1,26560460,26559794,26560980,26560314,FALSE
"1205","NC_044048.1",1205,2,2,0,1,26563571,26563265,26571243,26570937,FALSE
"1206","NC_044048.1",1206,1,1,0,1,26623047,26623043,26623157,26623153,FALSE
"1207","NC_044048.1",1207,1,1,0,1,26668995,26613923,28023725,27968653,FALSE
"1208","NC_044048.1",1208,15,3,0,7,26696355,26695513,26700716,26699874,FALSE
"1209","NC_044048.1",1209,2,2,0,1,26699893,26699809,26701990,26701906,FALSE
"1210","NC_044048.1",1210,1,1,0,1,26711030,26710771,26717461,26717202,FALSE
"1211","NC_044048.1",1211,1,1,0,1,26801696,26732806,28523882,28454992,FALSE
"1212","NC_044048.1",1212,1,1,0,1,26812513,26725098,28996945,28909530,FALSE
"1213","NC_044048.1",1213,2,2,0,2,26969010,26711141,30686606,30397824,FALSE
"1214","NC_044048.1",1214,162,3,36,41,26829248,26828027,26834685,26833477,TRUE
"1215","NC_044048.1",1215,2,2,0,1,26871685,26866361,27004779,26999455,FALSE
"1216","NC_044048.1",1216,2,2,0,1,26892079,26892075,26892186,26892182,FALSE
"1217","NC_044048.1",1217,1,1,0,1,26960337,26834311,30110985,29984959,FALSE
"1218","NC_044048.1",1218,6,3,1,1,26909882,26908701,26914311,26913156,FALSE
"1219","NC_044048.1",1219,1,1,0,1,26944016,26932172,27239875,27228031,FALSE
"1220","NC_044048.1",1220,1,1,1,1,27101967,27101955,27102255,27102243,FALSE
"1221","NC_044048.1",1221,3,3,1,1,27179881,27179341,27181520,27180893,FALSE
"1222","NC_044048.1",1222,3,2,0,2,27202617,27202559,27204048,27203990,FALSE
"1223","NC_044048.1",1223,1,1,0,1,27235815,27180393,28620648,28565226,FALSE
"1224","NC_044048.1",1224,2,2,0,2,27223940,27222838,27236158,27235056,FALSE
"1225","NC_044048.1",1225,1,1,0,1,27224978,27224803,27229348,27229173,FALSE
"1226","NC_044048.1",1226,1,1,0,1,27231417,27231403,27231725,27231711,FALSE
"1227","NC_044048.1",1227,1,1,0,1,27253568,27228396,27882886,27857714,FALSE
"1228","NC_044048.1",1228,2,2,0,1,27262745,27262723,27263293,27263271,FALSE
"1229","NC_044048.1",1229,1,1,0,1,27285644,27285638,27285803,27285797,FALSE
"1230","NC_044048.1",1230,1,1,0,1,27397377,27397369,27397581,27397573,FALSE
"1231","NC_044048.1",1231,1,1,0,1,27404481,27403901,27407328,27406748,FALSE
"1232","NC_044048.1",1232,1,1,0,1,27418401,27416935,27455065,27453599,FALSE
"1233","NC_044048.1",1233,1,1,0,1,27554032,27553845,27558651,27558464,FALSE
"1234","NC_044048.1",1234,3,2,0,3,27764398,27637704,30919251,30792557,FALSE
"1235","NC_044048.1",1235,1,1,0,1,27733509,27684165,28946579,28897235,FALSE
"1236","NC_044048.1",1236,1,1,0,1,27778905,27771977,27952098,27945170,FALSE
"1237","NC_044048.1",1237,2,2,0,1,27880608,27880394,27885976,27885762,FALSE
"1238","NC_044048.1",1238,2,2,0,1,27938640,27938610,27939393,27939363,FALSE
"1239","NC_044048.1",1239,2,2,0,1,27938705,27938642,27940277,27940214,FALSE
"1240","NC_044048.1",1240,1,1,0,1,28009088,27909442,30500260,30400614,FALSE
"1241","NC_044048.1",1241,2,2,0,1,28030256,28030246,28030393,28030383,FALSE
"1242","NC_044048.1",1242,512,3,225,198,28034155,28032678,28045362,28043873,TRUE
"1243","NC_044048.1",1243,122,3,26,76,28035515,28034047,28048855,28047308,TRUE
"1244","NC_044048.1",1244,1,1,0,1,28035026,28034544,28046868,28046386,FALSE
"1245","NC_044048.1",1245,9,3,0,6,28041103,28039844,28048634,28047494,FALSE
"1246","NC_044048.1",1246,6,3,3,2,28214462,28213456,28215039,28214033,FALSE
"1247","NC_044048.1",1247,1,1,0,1,28283946,28192473,30570744,30479271,FALSE
"1248","NC_044048.1",1248,12,3,1,8,28296114,28294900,28300575,28299463,FALSE
"1249","NC_044048.1",1249,2,2,0,1,28303918,28303874,28304950,28304906,FALSE
"1250","NC_044048.1",1250,1,1,0,1,28313510,28313501,28313697,28313688,FALSE
"1251","NC_044048.1",1251,2,2,0,1,28371988,28371971,28372373,28372356,FALSE
"1252","NC_044048.1",1252,1,1,0,1,28405293,28381135,28983849,28959691,FALSE
"1253","NC_044048.1",1253,10,3,1,6,28429887,28400705,29131742,29102818,FALSE
"1254","NC_044048.1",1254,22,2,0,11,28430266,28400736,29168516,29138986,FALSE
"1255","NC_044048.1",1255,3,3,0,1,28467715,28467163,28468091,28467539,FALSE
"1256","NC_044048.1",1256,1,1,0,1,28477518,28457518,28969711,28949711,FALSE
"1257","NC_044048.1",1257,3,1,0,3,28538456,28490441,29250640,29220586,FALSE
"1258","NC_044048.1",1258,16,3,0,13,28549934,28507547,29031709,28983425,FALSE
"1259","NC_044048.1",1259,16,3,0,13,28549934,28508038,29016496,28967082,FALSE
"1260","NC_044048.1",1260,2,1,0,2,28539848,28507325,29335735,29303213,FALSE
"1261","NC_044048.1",1261,1,1,0,1,28581196,28559140,29118715,29096659,FALSE
"1262","NC_044048.1",1262,1,1,0,1,28588574,28561884,29235463,29208773,FALSE
"1263","NC_044048.1",1263,8,3,1,6,28627544,28624923,28668659,28665926,FALSE
